,Sharpe,Risk
HYLS,2.3775272608351634,0.0077126327587758526
HYND,2.1643734900585394,0.015262908124846325
HYXE,2.371460579075363,0.007992750359426102
HYZD,4.732592210681,0.004848345845937373
HZNP,-0.17247112443686952,0.033150346817866855
IAC,2.283014654104427,0.013117315579672238
IART,1.2205298281917236,0.014967655056029584
IBB,0.790723134970684,0.05681517639783379
IBCP,1.3960235747058225,0.01582579276176294
IBKC,0.7972911431597475,0.015038372001483733
IBKR,1.4065777920485734,0.012357452463390617
IBOC,1.3707092644582262,0.018248040718011758
IBTX,1.4925902120100976,0.01874459012384876
IBUY,3.2889878914777997,0.028162930330149123
ICAD,-0.11626842443137378,0.03872253548698552
ICBK,1.4201485838972132,0.024321253391090033
ICCC,-0.2682480841653853,0.030871634079549456
ICFI,0.8848070837230513,0.018702801431175253
ICLN,0.14890957582420392,0.03915710250690915
ICLR,0.23830652875424813,0.014064329935782584
ICON,-0.692631845909408,0.026568295504196864
ICPT,-0.9032323954407567,0.037580598629610364
ICUI,1.9084315894650419,0.016307528664048516
IDCC,-0.07048111270856387,0.020297691392051464
IDLB,1.75751987447786,0.024308009785034196
IDRA,-0.06475848974570156,0.04301571666580817
IDSA,0.15217550016819592,0.0681028699758236
IDSY,1.013940621505723,0.02667556602096725
IDTI,0.5643935506276342,0.019604353218394776
IDXG,0.010260335880900908,0.24368641962444945
IDXX,1.6986874939913832,0.015574119761884121
IEF,-0.5744914305602261,0.015031394306815642
IEI,-0.35776366789532676,0.007955976276469308
IEP,1.037215107383859,0.016495493227220968
IESC,0.22857468265287653,0.02732404716309975
IEUS,2.225839964300332,0.03367717969387521
IFEU,0.5570240338092697,0.04216576262518992
IFGL,0.4349808699790674,0.026652884496888317
IFON,-0.37393403887807314,0.07467407973526412
IFV,1.870801739059312,0.03507423952159018
IGF,1.330291222264486,0.02672283718716526
IGLD,-0.5864547458398698,0.02384143915221989
IGOV,-0.17491671740017808,0.025090368941927607
III,0.24409170577645367,0.02559914236112414
IIIN,-0.5640979087879266,0.026303692209013067
IIJI,-0.37462602992198063,0.020160986725069583
IIN,2.0067420747591993,0.04126250212361749
IIVI,1.511370037902057,0.026614732125747095
IJT,1.364069548736174,0.044322969712940516
IKNX,-0.589744014438926,0.028582378713100976
ILG,3.1305022133533913,0.013823471563738459
ILMN,0.2860010408247986,0.02548019064317036
IMDZ,0.18682906736194443,0.052737362509942834
IMGN,1.9470837424824612,0.05455790889261282
IMI,0.05035632710842894,0.033375003260473
IMKTA,-0.8935728819052359,0.022811931472162834
IMMR,0.033968388017187726,0.032485067315245
IMMU,5.99111745527541,0.04289148720252984
IMMY,-0.6303179811002532,0.0536272223582844
IMPV,-0.5634232734633875,0.02164099197115908
INAP,2.3709248466895296,0.051291534938862175
INBK,1.6274636662724102,0.020358969339657768
INCR,0.511953801380404,0.026325663446302678
INCY,0.5078104707131829,0.02612837022507974
INDB,-0.574193519986405,0.023110473961642206
INDY,1.0340176810901625,0.04191334263866684
INFI,-0.15939827055926845,0.05913666350904874
INFN,-0.12066634368644456,0.032016575101887546
INFO,0.9517175754694996,0.01038205855362247
INGN,1.6161820914453857,0.019701958786879546
INO,-0.5421255174509569,0.03562148808744575
INOD,-0.7877467294425597,0.04264940285609341
INOV,0.30994249750987163,0.03454182225262808
INPX,-0.3704013118139416,0.1566635591822636
INSE,0.7925794128577127,0.03402397699681176
INSG,-0.8719238064283036,0.04488652502187344
INSM,0.7906163061669532,0.08190944012388142
INSY,-0.4602287086229307,0.03817972529260001
INTC,0.47996863477044144,0.010097337317589364
INTG,0.14552905935847005,0.035433389871318326
INTL,-0.0007383305129950014,0.015494550916474756
INTU,1.8404615933108222,0.01133313139747738
INTX,1.2941312437496229,0.040111286233564816
INVA,-0.5375055549022831,0.046504152318699817
INVE,-0.7950639477490874,0.02904272518669562
INWK,1.0281346409051249,0.017337285252287397
IONS,1.193077067856204,0.0365380601747857
IOSP,0.10772451822873925,0.016022401683988635
IOTS,2.2013096410598134,0.06201228498333186
IOVA,0.19746469593182148,0.03673271748433541
IPAR,1.1603250917131216,0.015230336294833101
IPAS,-0.7544661414243938,0.04969770043272924
IPCC,0.8750651579417884,0.013705401085637435
IPCI,0.3447857236946021,0.0337067115520052
IPDN,-0.5118097103014284,0.055224870477447736
IPGP,4.703710900707937,0.01734453014542591
IPHS,1.1574661090914657,0.020949848822212017
IPKW,2.7829003353367496,0.024624738810445312
IPWR,-0.7139538278363665,0.0458160311309876
IPXL,-0.17864553611671188,0.05393798127276266
IRBT,1.6065039289585883,0.029945638671174037
IRCP,0.04184834381371607,0.004552109294194052
IRDM,1.1632166828345238,0.023449331446988114
IRIX,-0.9458185933351685,0.021913683074297696
IRMD,0.04739558835106564,0.03273027908656647
IROQ,0.36502272193399043,0.009750218388460935
IRWD,0.18005433308752777,0.02380378218560719
ISBC,0.7859107077671865,0.012390358607071316
ISCA,0.7370948642237541,0.01397079487319952
ISHG,0.1339120821468603,0.021261811309410347
ISIG,-0.6434758111338829,0.03264438196877133
ISM,-0.48726933290829516,0.01527905351180468
ISNS,-0.21589984302099896,0.0341013227937118
ISRG,2.570483394433097,0.012191663439775199
ISRL,0.7464454302364176,0.02510788343961991
ISSC,36.17171438632098,0.0006943776847587411
ISTB,0.8293013934057317,0.003987730145756955
ISTR,2.443687235432147,0.01575732771171223
ITCI,-0.03370958113553636,0.04460463248388215
ITEK,-0.6055139912643049,0.07786124165693775
ITEQ,2.2616023294636998,0.029524207841912106
ITI,2.34044125508066,0.027798202358831136
ITIC,2.5775391958229905,0.022539857659987162
ITRI,1.487406690221077,0.015795714598773238
ITRN,3.150830134281383,0.010538485711512105
ITUS,-0.23772807700244994,0.11769609131176748
IUSB,0.2853600542495299,0.008967278061336013
IUSG,3.3926246428229776,0.01725291452475231
IUSV,1.942922204801369,0.0240178819500448
IVAC,0.6143112201524941,0.03159737754327365
IVENC,-0.4711359562688296,0.07934746703259093
IVFGC,3.980173955581607,0.016749589003306826
IVFVC,1.1700195719425528,0.025850946029691062
IVTY,-0.409444772965013,0.047271796894042206
IXUS,2.918916047397817,0.019550631659335592
IXYS,2.0634464609776852,0.03236713482140619
IZEA,0.03581530368347973,0.07820144413892396
JACK,0.4137817655256452,0.01383191318007199
JAKK,-1.2048036700573268,0.03934875207388387
JASN,-0.23030329196609406,0.041579298384812086
JASO,-0.610567450557803,0.020838791692808965
JAZZ,0.33409400300940567,0.01769225471482016
JBHT,1.6587114572644406,0.011567403760817947
JBLU,0.24294384392522866,0.017919567683435736
JBSS,1.2496017105516286,0.020437088678123667
JCOM,0.6360225971953173,0.014924495789560323
JCS,-0.08943551434839507,0.029194809256076867
JCTCF,0.2837402763437083,0.02854468179648586
JD,0.5247368464643858,0.017545938246506215
JJSF,0.6978196111059175,0.010754014143957071
JKHY,2.0562326328422085,0.008154704308860634
JKI,1.5187501279320645,0.028609214907103504
JMBA,-0.6411872994997053,0.0172961330693667
JMU,-0.4792128313086689,0.047085991028676964
JNP,-0.5837113798515559,0.025386967611792394
JOBS,0.7518317696858685,0.012797136865288829
JOUT,2.2527333919313848,0.027338701628938474
JRJC,-0.8471517209413656,0.024274612671319216
JRVR,1.712262011585365,0.012722500917841412
JSM,0.05524230488334368,0.036552505035024
JSMD,2.533830187842288,0.023818383984433623
JSML,2.033386585470498,0.02756223997673953
JSYN,0.6569424410700203,0.0030175578385249094
JTPY,-0.5060767846194176,0.052247635064145925
JUNO,0.6137664063207297,0.04328723518559911
JVA,-0.6272015555826542,0.018474783234265303
JXSB,0.32472736088860876,0.0210855653051558
JYNT,1.8713559651371232,0.035152874030981204
KALU,0.9635943958346445,0.01729446405560359
KALV,-0.14863989634494867,0.045757381121873254
KANG,-1.1586667211121848,0.015169877995358991
KBAL,2.1767472767582587,0.016984083338012098
KBSF,-0.03252308594931243,0.19733301493115296
KBWB,2.0095200085013545,0.0609260328795947
KBWD,1.708639949091379,0.03253104213350293
KBWP,1.7905370797918658,0.02806764425848442
KBWR,1.115050700771007,0.07302075978701143
KBWY,1.0302834683876787,0.03438106223692181
KCAP,1.2726567235189499,0.012662837004599393
KE,2.189167290515387,0.017473670276582955
KELYA,1.4496036927461469,0.014953612931752914
KELYB,0.27611982890922204,0.05449013409641593
KEQU,1.4137382914777958,0.018769845058851597
KERX,0.6079113939855528,0.034872897048929444
KEYW,-0.8008551042077074,0.028415605877592693
KFFB,1.147964945468472,0.017663858955536023
KFRC,0.03507926879430199,0.020638591577278046
KGJI,-0.07184579287536266,0.03535445598374132
KHC,-0.3723688700499439,0.011864781078337586
KIN,0.7747347605223828,0.03668842989825944
KINS,2.6694304022566673,0.019989122009771407
KIRK,0.004056557609651395,0.0331226854396985
KLAC,2.155164186305232,0.014638108950765625
KLIC,3.2316177953067275,0.013020712158891222
KLXI,1.889361540903695,0.017442326900369093
KMDA,2.3676541655511496,0.01736936332829909
KMPH,-0.030499996531174342,0.043972202403300464
KNDI,-0.8577447402463,0.0291375346823295
KNSL,3.312394603600365,0.019590496220078846
KONA,-0.9081605518670386,0.052933857516458176
KONE,0.15136510811860077,0.18566261565660658
KOOL,0.1446277236389923,0.05282272555926213
KOPN,1.7276234036983764,0.03589020028456695
KOSS,-0.5336540562810782,0.03546046819503624
KPTI,0.09009467424508293,0.041281660876133344
KRMA,2.7230507449419097,0.01933266700207073
KRNT,1.8262941380634927,0.026649196574569108
KRNY,0.6436881620365265,0.012666567955886054
KTCC,-0.4839163343199492,0.015108867620562079
KTEC,2.01800596147258,0.026217206123444994
KTOS,2.076727449542054,0.02965362081282337
KTOV,-0.9043699085299512,0.032557039751289214
KTWO,0.7163614361647496,0.020979002663303888
KURA,1.2382793644817955,0.07357931520577206
KVHI,0.7086566607886159,0.028448838350346978
KWEB,1.9082218021262123,0.05940523074048213
LABL,1.297774970876402,0.013593128128508634
LAKE,1.2916401890063833,0.023938463473344645
LALT,-2.12131972876246,0.007385362071564674
LAMR,0.5717692195640708,0.011018204743949241
LANC,-0.23579312359242513,0.01436504793753004
LAND,2.1503311601418775,0.014663730724383138
LARK,0.8978563292553269,0.014623304722409863
LAWS,0.9235999466582422,0.028547862304776614
LAYN,1.2922212642226512,0.025188839788861144
LBAI,2.0618201525012103,0.016961001952078458
LBIX,-0.20467811844127468,0.05701012485353308
LBRDA,1.8584200603203902,0.013616905013725455
LBRDK,1.9084444870380213,0.01303062143654651
LBTYA,0.2073057546004614,0.017876917733047542
LBTYB,0.6015517212804208,0.02764533372329634
LBTYK,0.24758096642428795,0.01608564531837368
LCA,0.43857969644074674,0.005238404375644111
LCNB,0.44329831221464877,0.025703212052725327
LCUT,1.1774881914459543,0.02933041094677979
LDRI,1.1969266573880646,0.003274854701796522
LE,-0.3293754874766633,0.029032806734588967
LECO,2.155348414920061,0.014401587142457154
LEDS,0.0395181523355918,0.12933468541601983
LENS,-0.4685489793843825,0.03197832549880817
LFUS,2.361125492654984,0.015302476589239706
LFVN,-0.7464339476019755,0.04283659394221567
LGCY,0.23596723766345695,0.0446948967381248
LGIH,1.1946187744161751,0.024261515667322552
LGND,1.426929037084864,0.01688252489499958
LHCG,2.6727305589512733,0.02011423996136641
LIFE,0.7491961054388591,0.054950949286846455
LILA,-0.8241267716676578,0.023482376014056224
LILAK,-0.8882651350843757,0.023341726088108285
LINC,0.14728578428556666,0.031157450092766315
LIND,0.7668785676210802,0.015967063389814955
LINK,-0.3515631788049204,0.05964528633129759
LION,1.0496555651491881,0.018370232210275558
LITE,0.6484521530466221,0.03396701173532683
LIVE,0.028498089916003767,0.04094667161752727
LIVN,-0.30649892375636656,0.01590014302413234
LJPC,0.40910795902295616,0.06166952384539661
LKFN,1.4920405652969762,0.015993288836857474
LKOR,0.2903129666159506,0.02003235084901874
LKQ,0.4534459587485757,0.011502187607176431
LLEX,0.6126741658580188,0.05405433914141023
LLIT,-0.2232286852331081,0.04206374806041472
LLNW,2.380335487582648,0.032622573066244796
LMAT,1.9551992257406439,0.030555575435388456
LMB,0.6374758676083717,0.01959753903916133
LMBS,2.4562014520546755,0.0022082406487353846
LMFA,-0.6502957817358014,0.08584461166624657
LMNR,0.6807757265795392,0.021633547361839263
LMNX,-0.3454776067650575,0.01748706179282344
LMOS,1.2898105024173456,0.014006029533860825
LMRK,0.3088059384717332,0.014858201805373623
LNCE,0.6214861589772309,0.016855320486792207
LNDC,-0.11034618079343664,0.02277559622654557
LNGR,1.3842724130516124,0.0371620439162699
LNTH,1.7819817234132775,0.04263009783564747
LOAN,-0.2519343661768307,0.02962182222535998
LOB,2.4335786972491946,0.019640941004777732
LOCO,0.16536097062322272,0.02010076354820667
LOGI,3.052353187952364,0.018851415437124618
LOGM,0.8703789960469182,0.020502056262700664
LONE,-0.9548275410505231,0.04242713345386647
LOPE,4.373812264240787,0.01620855787118335
LORL,1.4315294538778145,0.013776446708041882
LOXO,3.8210356922347835,0.0470492557539451
LPCN,-0.14968288287328838,0.04006169035661501
LPLA,-0.48414936322678637,0.10596980926658875
LPNT,-0.18851156294660523,0.01726519984417414
LPSN,1.5052162381002332,0.03277916382540387
LPTH,0.8350371347667023,0.040615827566468685
LQDT,-1.0435200674409684,0.025370904145597686
LRAD,0.4010140200503494,0.03309456157817211
LRCX,3.699805815155259,0.016592477227791332
LSBK,1.213549793247286,0.015102264467454447
LSCC,-0.5107695478823859,0.019166350561076875
LSTR,2.2658670044930735,0.013446341060120522
LSXMA,1.4064149982406342,0.013606083945642422
LSXMB,0.49942549614164544,0.036236198958047104
LSXMK,1.4646669365341822,0.013793449398544358
LTBR,-0.3480125153228369,0.05567748574647963
LTEA,-0.6284059101588467,0.04046605417172576
LTRPA,-0.9405596927410488,0.02982436656338013
LTRPB,-0.7886910361330467,0.07175850542271285
LTRX,0.7801100046642865,0.04607037474513405
LTXB,0.7131665477381209,0.018778170163535706
LULU,-0.6015559794249874,0.020581653358428178
LUNA,0.3278224001874793,0.034391855321220084
LVHD,2.8066799465534777,0.012743614391752514
LVNTA,1.9758250849455787,0.0156679638565303
LVNTB,1.421095040810438,0.06438224654676361
LWAY,-0.9094610549251485,0.026279342302017658
LXRX,-0.8119558149534808,0.027117277197603665
LYTS,-0.7240943744405431,0.02787967083691284
MACK,-1.03727525117098,0.04216936624309632
MAGS,1.079781670904768,0.025884735249452392
MAMS,0.7040453877267229,0.019788324839365302
MANH,1.0396449873435567,0.018148698623924677
MANT,0.706842791705351,0.01689157728037536
MAR,3.741490122082759,0.011247559422395772
MARA,-0.47819847790871883,0.11516737966037713
MARK,-0.29068843572247444,0.04097667512179924
MARPS,0.5952371125622762,0.04662365351986202
MASI,1.6447319990174782,0.01747786874077359
MAT,-1.3354206970197626,0.0222833252632622
MATR,-0.5977958875136733,0.0412687214029551
MATW,1.9843487713637795,0.021621436131406022
MAYS,0.060013816882645496,0.04458924251054871
MB,0.9291318619534106,0.023700487372173798
MBB,0.04752890371761302,0.006945248806569245
MBCN,1.3737148711119118,0.021018123441022715
MBFI,0.9139689095362161,0.014859626608900249
MBII,-0.43344097447338714,0.0473763439789111
MBOT,-0.599942553851895,0.09407746563491548
MBRX,-0.3338426903134426,0.10871777830745151
MBSD,-0.4776423052203423,0.005503631713338075
MBTF,1.0656100239790816,0.0206115832719329
MBUU,3.674678965870182,0.019714778244566432
MBVX,-0.9918355278366896,0.057463099375329355
MBWM,1.2060134274707495,0.018453354805192897
MCBC,1.53674978152859,0.013743140249308212
MCEF,-0.12875961222224,0.023158699314373435
MCEP,-0.9292999423281222,0.0436020334791612
MCFT,3.3076255438996514,0.016625522589993662
MCHI,2.529606164098156,0.036746816323701824
MCHP,2.4360464577636476,0.014144192888748052
MCHX,0.6634620310911877,0.022389992114173835
MCRB,-0.103063650490063,0.0413378356033252
MCRI,1.9820803902814303,0.01881470752749634
MDCA,2.3908904258738706,0.006458873403375648
MDCO,-0.17827677541943793,0.028029238259163147
MDGL,2.732337613393278,0.04530324774239813
MDGS,-0.6258003368733999,0.09139056748354274
MDIV,1.400358276723791,0.015601555639051162
MDLZ,-0.16095401813883153,0.012581107457585828
MDRX,0.2887163552547507,0.020917948029442964
MDSO,1.171392706775749,0.021364628271314363
MDVX,-0.26662361524300354,0.045052439657862355
MDWD,-0.35147257604251403,0.027428078478402163
MDXG,1.3526492648089097,0.02797241274633834
MEDP,0.23450719320865585,0.02991165377003042
MEET,-0.733105392749468,0.03144533169624637
MEIP,1.0030274346443264,0.03144803324820934
MELI,2.566514754326066,0.01651406216179055
MELR,0.672442081791387,0.02416149808876485
MEOH,1.2508035368997945,0.021363524897925153
MERC,0.9036193697080293,0.01748786861920757
MESO,-0.09028002463216571,0.039002143050951836
MFIN,-1.1166408394685599,0.036641161949406115
MFNC,1.9905297291898334,0.016338453031701936
MFSF,1.6533440275383289,0.0165581698893289
MGCD,0.8723366444668504,0.026945954864639344
MGEE,1.1431663572953086,0.013401841835420631
MGEN,0.05218001414543372,0.19296129889569325
MGI,2.9272581931182233,0.025438842907636462
MGIC,0.6820254171760558,0.013761121402339585
MGLN,2.0328814081091826,0.019167089550305945
MGNX,-0.711324619998024,0.03595684434108491
MGPI,-0.8677242098447961,0.039448185273561025
MGYR,0.8646964594392526,0.02243369032302894
MHLD,0.4510756148079117,0.015487587348293112
MICT,-0.7562959710687605,0.04112432391014708
MIDD,2.0253682774032553,0.020577262837185268
MIK,-0.27676337215492797,0.019827883619667034
MILN,2.153218451914498,0.018829773161566782
MIND,0.031061760624761906,0.03472212086780847
MINI,2.0459446753990056,0.03221741701579005
MITK,0.3614743885933717,0.033219626927792734
MITL,-0.3954588982734344,0.0204505891528002
MKSI,3.368688033939106,0.018741257645321033
MKTX,0.6396359600411706,0.015706197227587933
MLAB,0.9741140232096255,0.01817733005482214
MLCO,0.5565907653515687,0.02543001543827582
MLHR,1.1378356459806294,0.016134062761478274
MLNK,0.583056933084672,0.031147222149806215
MLNX,-0.2098694334623048,0.015692954511824227
MLVF,2.837229158702748,0.0154533352874858
MMAC,3.008482724979755,0.009624684039989095
MMLP,-0.2235182848118195,0.02075488605388675
MMSI,3.1405808686854098,0.017632256043365054
MMYT,1.802278028139776,0.019206874553010435
MNDO,1.220969017750635,0.013744584497275206
MNGA,-1.033859787197837,0.05686319145125437
MNKD,0.4808968382332464,0.08144109301687294
MNOV,-0.4396878153546736,0.02569197307761114
MNRO,-0.2279853134219476,0.01951027300522344
MNST,0.633287206192128,0.015016646929492736
MNTA,0.313743325878527,0.03522212616536765
MNTX,1.3101165974894393,0.031779448540909756
MOBL,0.9304232250905415,0.04158238384620789
MOFG,0.7383410693839648,0.015422689009466745
MOMO,2.661566064875673,0.04038947920713464
MORN,0.6544717674825498,0.010067018901683803
MOSY,-0.4460209547491642,0.12674692361146905
MPAA,0.06654358923407451,0.021966784069128838
MPB,2.1565991024413793,0.020006373739155432
MPCT,2.4762562661190533,0.02126825142991985
MPVD,-0.3591608415729997,0.018222295533612338
MPWR,1.7614501611702154,0.01405736804611382
MRCC,1.356130625641638,0.009570038349994392
MRCY,3.3257681083618804,0.020725884955065877
MRDN,-0.6605887175260449,0.09695067560635455
MRIC,-0.5626904027848518,0.08733252114992866
MRLN,1.7787704061019305,0.019006896779279192
MRNS,4.479852115306995,0.05638808057315722
MRTN,1.994549592517663,0.018124803349450047
MRTX,0.881588768097702,0.09935825504885984
MRVL,1.6207569233724384,0.018380307349309677
MSBF,1.9128626844930006,0.0124333661846423
MSBI,1.0906699736382348,0.01634720589609168
MSCC,0.8988762886467265,0.01914856077089454
MSDI,-0.25716854770203923,0.14986425250825328
MSEX,1.5727948074846543,0.030935561592753014
MSFG,1.828468052199906,0.015703722318514645
MSFT,2.4502768252395852,0.009307135262150894
MSG,1.6082178175891642,0.011816062769387868
MSON,2.5310545606975476,0.031833393416730006
MSTR,-0.6926658516289987,0.020969914776878474
MTBC,0.8298587382440766,0.16334921641528086
MTCH,1.3002342069140662,0.021525499107938197
MTEX,-0.43004354780527587,0.02646568439472819
MTGE,1.82932498807902,0.011207566138302212
MTLS,1.0301516714487822,0.020720356252085965
MTP,-0.4577166766255923,0.03227793738493229
MTRX,-0.4538375262281478,0.033850009924433315
MTSC,0.7195902035939501,0.01802666272197689
MTSI,0.11549159131680085,0.030347747047898534
MTSL,-0.4242096073047141,0.04309506262532024
MU,3.4148631237020823,0.022697288173381562
MVIS,1.0421453862261114,0.06251467583657659
MXIM,1.4084008304238926,0.01247754935292762
MXPT,0.3532858662192136,0.1045523433025741
MXWL,0.5315080332743164,0.02119688370105796
MYGN,1.6048123650725359,0.027553867267705853
MYOK,1.3029089837443957,0.06614510730749756
MYOS,0.009263994351338185,0.28623157203091076
MYRG,0.08594951336750474,0.026479887679453154
MZOR,2.4577962735873657,0.029998851798592917
NAII,-0.6393181451078015,0.02468558869875578
NAKD,-0.03809333548648959,0.12569212725807088
NANO,0.7892102490483656,0.022046574999522926
NATH,1.408968098500636,0.019453036624486744
NATI,3.35696732628448,0.01042725152895577
NATR,-0.5708611751392072,0.03642726040599842
NAUH,-0.1012342449953656,0.03315933218435956
NAVG,1.030997481882763,0.01253197717586882
NAVI,-0.17853206926445986,0.022996632195962947
NBEV,1.0986405968715707,0.05336202605231278
NBIX,0.45224930445257516,0.03212196975069897
NBN,5.055243302845256,0.01723956772138057
NBTB,0.5568794719528607,0.015364792155322236
NCBS,2.692984669852662,0.013670442889908246
NCLH,1.9275066568777939,0.019486084928991055
NCMI,-0.9165283658730943,0.03031331272738839
NCOM,2.2950643243684437,0.016772561147195504
NCTY,-0.7996927953104541,0.030426428035785318
NDAQ,1.3788905581418514,0.008183454748338878
NDLS,-0.060370068247366786,0.04367985249578697
NDRM,1.6158230649134382,0.02883418462902944
NDSN,0.8523161730310875,0.014510493196170085
NEO,0.9716999938172884,0.021607204217017704
NEOG,1.9122422626798448,0.014565554211571656
NEON,0.15770244641768827,0.047147127434776774
NEOS,0.5273601144709411,0.04080270114325097
NEOT,-0.5242789205458382,0.07617529494187478
NEPT,0.039214203128973814,0.027011971913789276
NERV,-0.7240339971864828,0.04053014549470414
NETE,-0.23314228824323244,0.10091023517969795
NEWS,0.29404781408999303,0.023061297666353592
NEWT,1.7464504928047577,0.013380947964952504
NFBK,0.4751136959895412,0.012765555781161833
NFEC,0.6027994144862194,0.05772362803444804
NFLX,2.4466392212247365,0.021540282709258715
NGHC,-0.18085929358231376,0.014950251362935997
NH,-0.844232892161702,0.051474113900658196
NHLD,-0.44326494589832754,0.028599305763460543
NHTC,-0.32408833451052216,0.02620329953772492
NICE,0.3056941357203728,0.010270824044966556
NICK,0.6067620802119086,0.08424715970457464
NIHD,-0.6851137556923877,0.08119588225212314
NK,-0.4038801205843169,0.0493389820502734
NKSH,1.0292729366757358,0.018173776801584305
NKTR,0.7329422870347977,0.0406947625456527
NLNK,-0.634298687502847,0.05630165355053503
NLST,-0.7658453268742944,0.03922013178560427
NMIH,1.8921919586260199,0.02229054970772876
NMRX,-1.0624740886552606,0.029479942027420606
NNBR,1.3476963945306601,0.025585633876495796
NNDM,-0.20766012122333372,0.023671582259359995
NOVN,-0.6690159353058323,0.06928572659473903
NOVT,5.87361954591565,0.01751835546567466
NRCIA,5.293761000573467,0.018715303706844353
NRCIB,1.544492264543387,0.01999953947705349
NRIM,1.2982180220022403,0.017887282180208422
NSEC,-0.6036254028303397,0.032400061521585165
NSIT,1.0053237922400953,0.02481050696336809
NSSC,1.0110370604390035,0.026409669397116337
NSTG,-0.5211446331583586,0.025629768603479482
NSYS,-0.10486120304549863,0.027720735370654708
NTAP,1.3236645691622329,0.014728680509918435
NTCT,0.48713088647586955,0.01794298995774298
NTEC,1.0045027410502663,0.024979067817373465
NTES,2.724676169595917,0.019568379460430378
NTGR,-0.2738388082945478,0.01839972974760519
NTIC,0.5722100454101928,0.026939220069311775
NTLA,0.8915152425833135,0.043885681207788706
NTNX,-0.5755484442159644,0.04176500823973264
NTRA,0.2776314065386529,0.03549762757173072
NTRI,2.2111885196205026,0.02508560877857416
NTRP,-0.3534817030857549,0.098853803368095
NTRS,1.481170601563434,0.012817656953854626
NTWK,-1.0968350420919437,0.027682611868595296
NUAN,0.38990290697282015,0.016012647540360497
NURO,-1.214315244452397,0.04442269706826964
NUVA,-0.5427134521418807,0.017944421562555435
NVAX,-0.5693509557015829,0.05488997469760421
NVCN,-0.38208852508178787,0.09958846250591376
NVCR,-0.6212728843648502,0.03753402970937085
NVDA,3.247144762410581,0.032721879372983306
NVEC,1.621782639010876,0.017334219207346135
NVEE,1.8920179543200988,0.024282190126901297
NVFY,-0.555723671244983,0.06983449092174676
NVIV,-0.8166975464869253,0.06238377245198485
NVLN,0.5166077711241573,0.024361477950338804
NVMI,2.8877549278216113,0.013584185803125424
NVTR,1.9849879009620275,0.030717471210101033
NVUS,-0.9277795912568848,0.044399195287556224
NWBI,0.8422774867737678,0.01179594474528794
NWFL,1.7193141688620959,0.0201735003421216
NWLI,3.2921719627333417,0.014513067190475647
NWPX,1.4681282680037382,0.02812906652186585
NWS,-0.4847053016956031,0.014350982377343524
NWSA,-0.40477320645282094,0.01361118715829075
NXEO,-0.2535158156746603,0.01578313990260062
NXEOU,-0.045703452750709944,0.01846251861148446
NXPI,0.9738566128843682,0.015036610534913992
NXST,0.45078410065471164,0.019495434337287287
NXTD,-0.22812650020485054,0.07254854927247793
NXTM,0.15717596421764787,0.028603994477268746
NYMT,1.390479676391411,0.01247492485649133
NYMX,0.4320469191898541,0.0662117415443125
NYNY,0.3602576929501352,0.02811230650976602
OACQ,0.2698420806634775,0.01339919128609544
OASM,-0.6929952150407408,0.040891026845470343
OBAS,0.5944654146331189,0.035359115398588256
OBCI,1.2623342996511762,0.03996564056963345
OCC,-0.15722285377202722,0.043104913099454994
OCFC,1.8168213013381886,0.01436185254714745
OCLR,-0.03248709533673107,0.036087700843098335
OCRX,-0.41444252145195415,0.104203326872224
OCUL,-0.2038111314452786,0.0505960440644095
ODFL,2.6028040220546917,0.012649592578182479
ODP,0.2119242932850916,0.03339302949867778
OESX,-0.5505723654550206,0.0380640297698678
OFED,0.8544958488641998,0.02449995696694103
OFIX,1.0338709050294437,0.016727887175692256
OFLX,2.4115716084564736,0.02195269759929629
OFS,2.164802210630842,0.013581877631150005
OHAI,-0.6033654803019517,0.02845269614525006
OHRP,-0.9589203603526576,0.05307733366039433
OIIM,0.38917699224168545,0.026741579529399387
OKSB,1.6869597406719556,0.020983468406078138
OLBK,2.0057797573549707,0.01567055210964309
OLD,-0.052185933215223655,0.04063135563997119
OLED,2.9790727710801006,0.031277015945804405
OLLI,2.477061453144149,0.018179012261243778
OMAB,0.37809255632416566,0.016920154494837882
OMCL,1.3675729056487627,0.01853949664180894
OMED,-0.8711367265401306,0.045538908542755246
OMER,1.9733550022863129,0.0414549193534563
OMEX,0.1695571605747694,0.03953805883850957
OMNT,-0.09144954362294286,0.1110353871429872
ON,1.85373720677384,0.01951724941481996
ONB,1.382653289201041,0.014978023431597447
ONCE,0.5099059653192279,0.03723237943233706
ONCS,-0.6746746300243268,0.038924940768462576
ONEQ,3.4963807885462086,0.019298612471712395
ONS,-0.39404285679651185,0.10019347160763524
ONTX,-0.6008714401811183,0.04419608271029918
ONVI,0.8727150578038569,0.08570352096076993
ONVO,-0.8884976338048807,0.03617819136968786
OPB,-0.6710726855116594,0.029423611335989426
OPGN,-0.8637464454047349,0.06363676491371942
OPHC,-0.6357048683594734,0.05732200367552896
OPHT,-0.9109267775292678,0.06727292788905496
OPK,-0.8648521688198327,0.028411446101691988
OPOF,2.3307997688842867,0.01660801286334839
OPTT,-0.6489352695986645,0.07937669056725846
ORBC,0.7713353934978037,0.01824199369437539
ORBK,1.312798999732501,0.016141518322377875
OREX,-0.35742076100362974,0.06301193153840291
ORG,2.344334204099927,0.026976107355352438
